Unnamed: 0,datetime,open,high,low,close,volume,shadow,abs_diff,avg_abs_diff_15d,new_column,signal_1,HL,HC,LC,TR,ATR,Upper Band,Lower Band,Supertrend,In Uptrend,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Chikou Span,Buy Signal,Sell Signal,signal_2,combined_signal,signal,signals,trade_type
836,2021-12-22,48875.88,49599.0,48420.02,48569.69,208463.689,0.4888141350142328,306.18999999999505,3084.4929868458685,0.0,0,1178.9800000000032,723.8499999999985,455.13000000000466,1178.9800000000032,1958.173999999999,52842.880999999994,43134.988,52842.880999999994,False,47486.055,50056.94,48771.4975,55043.795,53755.65,False,True,-1,-1.0,-1,0,hold
837,2021-12-23,48569.69,51377.74,48020.0,50817.92,255885.48,-0.24900477264336865,2248.229999999996,3202.936368670791,0.0,0,3357.739999999998,2808.0499999999956,549.6900000000023,3357.739999999998,2250.0099999999993,52842.880999999994,42948.84,52842.880999999994,False,48375.425,50056.94,49216.1825,55043.795,54738.77,False,True,-1,-1.0,-1,0,hold
838,2021-12-24,50817.94,51805.0,50379.25,50808.55,220208.725,45.718849840258734,9.389999999999418,2928.4533044204954,0.0,0,1425.75,987.0800000000017,438.66999999999825,1425.75,2122.8,52842.880999999994,44723.725,52842.880999999994,False,48589.055,50056.94,49322.9975,55043.795,57315.73,False,True,-1,-1.0,-1,0,hold
839,2021-12-25,50809.37,51190.0,50105.0,50403.64,147662.438,0.7360559978310627,405.7300000000032,2928.3698415198155,0.0,0,1085.0,381.4499999999971,703.5500000000029,1085.0,1939.25,52842.880999999994,44829.75,52842.880999999994,False,48589.055,50056.94,49322.9975,55043.795,57827.98,False,True,-1,-1.0,-1,0,hold
840,2021-12-26,50403.64,51300.0,49350.0,50765.73,184800.616,-1.4755171366234672,362.0900000000038,2748.2746128839453,0.0,0,1950.0,896.3600000000006,1053.6399999999994,1950.0,1799.4940000000001,52842.880999999994,44926.518,52842.880999999994,False,48621.715,49994.445,49308.08,55043.795,56975.0,False,True,-1,-1.0,-1,0,hold
841,2021-12-27,50765.73,52134.0,50450.0,50707.72,216225.263,4.4426822961556995,58.01000000000204,2759.1279421065647,0.0,0,1684.0,1368.2699999999968,315.7300000000032,1684.0,1900.4979999999996,52842.880999999994,45590.506,52842.880999999994,False,48832.335,49279.445,49055.89,55043.795,57209.29,False,True,-1,-1.0,-1,0,hold
842,2021-12-28,50707.72,50713.56,47290.0,47522.03,336083.34,0.07283508439301961,3185.6900000000023,2687.9227395126154,-2.2863205268880386e-05,1,3423.5599999999977,5.8399999999965075,3417.720000000001,3423.5599999999977,1913.6619999999996,52842.880999999994,43260.794,52842.880999999994,False,48832.335,49279.445,49055.89,55043.795,56513.57,False,True,-1,1.0,1,1,long
843,2021-12-29,47522.02,48125.97,46000.0,46436.54,274795.378,0.4021630983528048,1085.479999999996,2619.3265733925664,0.0,0,2125.970000000001,603.9400000000023,1522.0299999999988,2125.970000000001,2053.7059999999997,52842.880999999994,40901.867,52842.880999999994,False,49067.0,47389.29,48228.145000000004,55043.795,53612.0,False,True,-1,-1.0,-1,-1,square_off
844,2021-12-30,46436.53,47911.68,45880.0,47095.02,229931.288,-1.2402010660754241,658.489999999998,2621.638253130355,0.0,0,2031.6800000000003,1475.1399999999994,556.5400000000009,2031.6800000000003,2243.042,52842.880999999994,40166.71399999999,52842.880999999994,False,49007.0,48753.555,48880.2775,55043.795,49135.66,False,True,-1,-1.0,-1,0,hold
845,2021-12-31,47095.02,48575.0,45650.0,46210.56,287186.003,0.6337878479524209,884.4599999999991,2590.7389672084255,0.0,0,2925.0,1479.9800000000032,1445.0199999999968,2925.0,2438.042,52842.880999999994,39798.373999999996,52842.880999999994,False,48892.0,48753.555,48822.7775,55043.795,49376.6,False,True,-1,-1.0,-1,0,hold
846,2022-01-01,46210.57,47943.77,46210.55,47704.35,179433.584,-0.16027795257668362,1493.7799999999988,2589.268597816384,0.0,0,1733.219999999994,1733.2099999999991,0.00999999999476131,1733.219999999994,2447.8859999999986,52842.880999999994,39733.50200000001,52842.880999999994,False,48892.0,48753.555,48822.7775,53641.97,50424.72,False,True,-1,-1.0,-1,0,hold
847,2022-01-02,47704.35,48000.0,46605.68,47280.0,184795.093,1.5890656297867374,424.34999999999854,2584.352904960675,0.0,0,1394.3199999999997,295.65000000000146,1098.6699999999983,1394.3199999999997,2042.037999999999,52842.880999999994,41176.725999999995,52842.880999999994,False,48892.0,48753.555,48822.7775,53641.97,50577.2,False,True,-1,-1.0,-1,0,hold
848,2022-01-03,47280.01,47575.22,45665.4,46445.81,244781.793,0.935519060177406,834.2000000000044,2589.0432039632774,0.0,0,1909.8199999999997,295.22000000000116,1614.5999999999985,1909.8199999999997,1998.8079999999986,52616.734,40623.886,52616.734,False,48892.0,48753.555,48822.7775,53641.97,50455.61,False,True,-1,-1.0,-1,0,hold
849,2022-01-04,46445.8,47524.36,45445.57,45833.42,292149.75,0.633348574414572,612.3800000000047,2585.4296204484,0.0,0,2078.790000000001,1078.550000000003,1000.239999999998,2078.790000000001,2008.2299999999989,52509.65499999999,40460.275,52509.65499999999,False,48789.785,48753.555,48771.67,53641.97,47539.76,False,True,-1,-1.0,-1,0,hold
850,2022-01-05,45833.41,47075.29,42270.0,43421.69,485477.569,0.47753885193969525,2411.720000000001,2687.8164481324475,0.0,0,4805.290000000001,1241.8700000000026,3563.4199999999983,4805.290000000001,2384.287999999999,51825.509000000005,37519.781,51825.509000000005,False,46491.78,47202.0,46846.89,53641.97,47136.35,False,True,-1,-1.0,-1,0,hold
851,2022-01-06,43421.7,43766.0,42385.83,43080.01,299509.851,2.031607597529955,341.68999999999505,2686.892320865201,0.0,0,1380.1699999999983,344.3099999999977,1035.8600000000006,1380.1699999999983,2313.678,50016.949,36134.881,50016.949,False,45422.5,47202.0,46312.25,52272.33,49381.15,False,True,-1,-1.0,-1,0,hold
852,2022-01-07,43080.01,43135.0,40456.56,41553.86,473214.849,0.7189987877993657,1526.1500000000015,2545.975574599994,0.0,0,2678.4400000000023,54.98999999999796,2623.4500000000044,2678.4400000000023,2570.5020000000004,49507.286,34084.274,49507.286,False,44515.78,46295.28,45405.53,50727.78,50057.01,False,True,-1,-1.0,-1,0,hold
853,2022-01-08,41553.87,42335.0,40500.0,41688.05,283737.224,-4.821508421523295,134.1800000000003,2538.164390104087,0.0,0,1835.0,781.1399999999994,1053.8600000000006,1835.0,2555.5380000000005,49084.114,33750.886,49084.114,False,44515.78,46295.28,45405.53,50727.78,46679.93,False,True,-1,-1.0,-1,0,hold
854,2022-01-09,41688.05,42773.85,41170.0,41851.22,223134.952,-5.654409511552413,163.16999999999825,2545.620581612874,0.0,0,1603.8499999999985,1085.7999999999956,518.0500000000029,1603.8499999999985,2460.55,49084.114,34590.275,49084.114,False,44228.28,46295.28,45261.78,50254.69,48324.04,False,True,-1,-1.0,-1,0,hold
855,2022-01-10,41851.22,42219.84,39610.0,41801.55,453644.116,44.12220656331951,49.669999999998254,2557.3814565848265,0.0,0,2609.8399999999965,368.61999999999534,2241.220000000001,2609.8399999999965,2021.4599999999991,46979.299999999996,34850.54,46979.299999999996,False,43805.0,45872.0,44838.5,49831.41,48870.48,False,True,-1,-1.0,-1,0,hold
856,2022-01-11,41801.55,43118.0,41255.0,42700.68,323760.691,-0.4641375551922424,899.1299999999974,2555.984075928757,0.0,0,1863.0,1316.449999999997,546.5500000000029,1863.0,2118.0259999999994,46979.299999999996,35832.422000000006,46979.299999999996,False,43592.61,45872.0,44732.305,49831.41,47624.5,False,True,-1,-1.0,-1,0,hold
857,2022-01-12,42700.69,44300.0,42415.0,43880.72,281339.294,-0.3553130005169354,1180.0299999999988,1988.6659435163397,0.0,0,1885.0,1599.3199999999997,285.6800000000003,1885.0,1959.337999999999,46979.299999999996,37479.486000000004,46979.299999999996,False,43567.18,45872.0,44719.59,49617.28,46125.33,False,True,-1,-1.0,-1,0,hold
858,2022-01-13,43880.72,44396.68,42301.16,42534.32,289289.18,0.17317290552584372,1346.4000000000015,2024.9725406006605,0.0,0,2095.519999999997,515.9599999999991,1579.5599999999977,2095.519999999997,2011.4419999999984,46979.299999999996,37314.594000000005,46979.299999999996,False,43342.645000000004,45872.0,44607.3225,49529.81,46815.99,False,True,-1,-1.0,-1,0,hold
859,2022-01-14,42538.72,43450.0,41666.0,43042.4,272517.077,-0.8092439644218518,503.6800000000003,2023.1914297824737,0.0,0,1784.0,915.6800000000003,868.3199999999997,1784.0,2047.4719999999986,46979.299999999996,36415.584,46979.299999999996,False,42003.34,45872.0,43937.67,49529.81,46668.63,False,True,-1,-1.0,-1,0,hold
860,2022-01-15,43042.4,43800.0,42530.64,43070.51,184649.157,-25.95126289576602,28.110000000000582,2027.0167393995716,0.0,0,1269.3600000000006,757.5999999999985,511.76000000000204,1269.3600000000006,1779.3759999999995,46979.299999999996,37827.192,46979.299999999996,False,42003.34,45872.0,43937.67,49529.81,46898.14,False,True,-1,-1.0,-1,0,hold
861,2022-01-16,43070.51,43464.71,42531.69,43060.66,177450.475,53.702538071074045,9.849999999998545,1926.7746416143614,0.0,0,933.0199999999968,394.1999999999971,538.8199999999997,933.0199999999968,1593.3799999999987,46979.299999999996,38218.06,46979.299999999996,False,42003.34,45872.0,43937.67,49417.494999999995,48875.15,False,True,-1,-1.0,-1,0,hold
862,2022-01-17,43060.66,43159.32,41523.68,42176.34,232748.345,0.7380360050660293,884.320000000007,1952.3497718726521,0.0,0,1635.6399999999994,98.65999999999622,1536.9800000000032,1635.6399999999994,1543.5079999999987,46972.024,37710.976,46972.024,False,42003.34,45872.0,43937.67,49417.494999999995,48569.69,False,True,-1,-1.0,-1,0,hold
863,2022-01-18,42176.34,42680.0,41260.0,42337.58,267472.465,-2.1236665839741202,161.24000000000524,1933.6907955321753,0.0,0,1420.0,503.6600000000035,916.3399999999965,1420.0,1408.4039999999993,46195.212,37744.788,46195.212,False,42003.34,45872.0,43937.67,49417.494999999995,50817.92,False,True,-1,-1.0,-1,0,hold
864,2022-01-19,42337.58,42545.0,41115.64,41657.89,333952.095,0.7977901690476513,679.6900000000023,1937.683927143005,0.0,0,1429.3600000000006,207.41999999999825,1221.9400000000023,1429.3600000000006,1337.4759999999994,45842.748,37817.892,45842.748,False,42756.16,45872.0,44314.08,49417.494999999995,50808.55,False,True,-1,-1.0,-1,0,hold
865,2022-01-20,41656.9,43495.0,40550.0,40661.69,399818.052,0.11222757006059267,995.2099999999991,1523.603715125847,0.0,0,2945.0,1837.1100000000006,1107.8899999999994,2945.0,1672.6039999999994,45842.748,37004.688,45842.748,False,42473.34,45872.0,44172.67,49417.494999999995,50403.64,False,True,-1,-1.0,-1,0,hold
866,2022-01-21,40662.06,41095.76,35380.92,36425.98,790320.909,0.2467045003871519,4236.0799999999945,2773.3106426499608,-5.823886715717177e-05,1,5714.840000000004,434.0699999999997,5280.770000000004,5714.840000000004,2628.9680000000008,46125.244,30351.435999999994,46125.244,False,39888.8,43757.46,41823.130000000005,47240.46,50765.73,False,True,-1,1.0,1,1,long
867,2022-01-22,36426.46,36817.74,33950.0,35043.73,676272.904,0.7909931801580977,1382.729999999996,2753.2438956013602,0.0,0,2867.739999999998,391.75999999999476,2475.980000000003,2867.739999999998,2875.3880000000004,44010.034,26757.705999999995,44010.034,False,38875.0,42331.78,40603.39,45810.0,50707.72,False,True,-1,-1.0,-1,-1,square_off
868,2022-01-23,35043.73,36496.92,34588.8,36230.01,369372.903,-0.22499747108608126,1186.2799999999988,2795.330845264443,0.0,0,1908.1199999999953,1453.189999999995,454.9300000000003,1908.1199999999953,2973.0119999999997,44010.034,26623.824,44010.034,False,38875.0,41262.5,40068.75,45810.0,47522.03,False,True,-1,-1.0,-1,0,hold
869,2022-01-24,36230.0,37528.0,32853.83,36648.31,823000.702,-2.1029619181946577,418.3099999999977,2792.418735686008,0.0,0,4674.169999999998,1297.989999999998,3376.1800000000003,4674.169999999998,3621.9739999999993,44010.034,24324.993000000002,44010.034,False,38174.415,40714.415,39444.415,43371.76,46436.54,False,True,-1,-1.0,-1,0,hold
870,2022-01-25,36648.3,37561.03,35693.0,36934.26,409535.517,-2.1918100433627035,285.9599999999991,2785.391831878878,0.0,0,1868.0299999999988,912.7200000000012,955.3099999999977,1868.0299999999988,3406.579999999999,44010.034,26407.275,44010.034,False,38174.415,40714.415,39444.415,42493.915,47095.02,False,True,-1,-1.0,-1,0,hold
871,2022-01-26,36934.26,38886.58,36232.42,36787.43,554457.384,3.7799496015800274,146.83000000000175,2772.579745312488,0.0,0,2654.1600000000035,1952.3199999999997,701.8400000000038,2654.1600000000035,2794.4439999999986,44010.034,29176.168000000005,44010.034,False,38174.415,40426.915,39300.665,42493.915,46210.56,False,True,-1,-1.0,-1,0,hold
872,2022-01-27,36787.42,37200.0,35471.53,37131.0,422006.922,-0.20082659060480718,343.58000000000175,2727.785395846311,0.0,0,1728.4700000000012,412.5699999999997,1315.9000000000015,1728.4700000000012,2566.5899999999992,44010.034,28635.995000000003,44010.034,False,38174.415,40426.915,39300.665,42493.915,47704.35,False,True,-1,-1.0,-1,0,hold
873,2022-01-28,37131.0,38000.0,36149.02,37696.21,367509.143,-0.5374816439907315,565.2099999999991,2662.1218210859797,0.0,0,1850.9800000000032,869.0,981.9800000000032,1850.9800000000032,2555.162000000001,44010.034,29409.02399999999,44010.034,False,38174.415,40214.525,39194.47,42493.915,47280.0,False,True,-1,-1.0,-1,0,hold
874,2022-01-29,37696.22,38750.94,37252.0,38150.01,238657.764,-1.3242468983450475,453.7900000000009,2660.6933012588343,0.0,0,1498.9400000000023,1054.7300000000032,444.2099999999991,1498.9400000000023,1920.1160000000018,43761.81800000001,32241.121999999996,43761.81800000001,False,36974.795,40189.095,38581.945,42493.915,46445.81,False,True,-1,-1.0,-1,0,hold
875,2022-01-30,38150.0,38420.3,37334.83,37870.01,195029.125,1.9114254080503024,279.98999999999796,2657.503372492194,0.0,0,1085.4700000000012,270.2900000000009,815.1800000000003,1085.4700000000012,1763.6040000000023,43168.37700000001,32586.752999999997,43168.37700000001,False,35870.205,39964.56,37917.3825,42493.915,45833.42,False,True,-1,-1.0,-1,0,hold
876,2022-01-31,37870.0,38741.73,36620.0,38439.04,318440.392,-0.531930971460709,569.0400000000009,2657.3626503023697,0.0,0,2121.730000000003,871.7200000000012,1250.010000000002,2121.730000000003,1657.1180000000022,42652.21900000001,32709.511,42652.21900000001,False,35870.205,38625.255000000005,37247.73,42493.915,43421.69,False,True,-1,-1.0,-1,0,hold
877,2022-02-01,38439.04,39260.26,37969.0,38680.51,353354.121,-2.400919368865686,241.47000000000116,2635.244980782587,0.0,0,1291.260000000002,821.2200000000012,470.0400000000009,1291.260000000002,1569.6760000000024,42652.21900000001,33905.602,42652.21900000001,False,36057.045,38625.255000000005,37341.15,42493.915,43080.01,False,True,-1,-1.0,-1,0,hold
878,2022-02-02,38680.51,38834.18,36529.81,36892.03,337570.934,0.20252952227589938,1788.4800000000032,2769.0010837769055,0.0,0,2304.3700000000026,153.66999999999825,2150.7000000000044,2304.3700000000026,1660.3540000000023,42652.21900000001,32700.93299999999,42652.21900000001,False,37365.895000000004,38625.255000000005,37995.575000000004,42493.915,41553.86,False,True,-1,-1.0,-1,0,hold
879,2022-02-03,36892.05,37395.0,36204.3,37289.86,318656.228,-0.2642970262185466,397.8099999999977,2762.6499800255215,0.0,0,1190.699999999997,502.97000000000116,687.7299999999959,1190.699999999997,1598.7060000000013,41595.768000000004,32003.532,41595.768000000004,False,37365.895000000004,38625.255000000005,37995.575000000004,42493.915,41688.05,False,True,-1,-1.0,-1,0,hold
880,2022-02-04,37287.33,41741.76,37011.0,41550.0,520105.77,-0.044985889125830084,4262.669999999998,3551.899597113009,1.0553453381526157e-05,-1,4730.760000000002,4451.9000000000015,278.8600000000006,4730.760000000002,2327.7640000000015,41595.768000000004,32393.088,41595.768000000004,False,38606.645000000004,38625.255000000005,38615.950000000004,42493.915,41851.22,False,True,-1,-1.0,-1,0,hold
881,2022-02-05,41550.0,41922.0,40920.0,41374.69,242184.07,2.593634133820138,175.30999999999767,2748.2242093078326,0.0,0,1002.0,372.0,630.0,1002.0,2103.8180000000007,41595.768000000004,35109.546,41595.768000000004,False,39035.509999999995,38625.255000000005,38830.3825,42493.915,41801.55,False,True,-1,-1.0,-1,0,hold
882,2022-02-06,41374.68,42656.8,41100.0,42361.35,215323.95,-0.2994415559406943,986.6699999999983,2704.2826288254273,0.0,0,1556.800000000003,1282.1100000000006,274.6900000000023,1556.800000000003,2156.926000000001,48349.178,35407.622,35407.622,True,39430.55,38625.255000000005,39027.902500000004,42493.915,42700.68,True,False,1,1.0,1,1,long
883,2022-02-07,42361.34,44541.16,41609.76,43829.99,418053.774,-0.48423382017499395,1468.6500000000015,2740.634673833982,0.0,0,2931.4000000000015,2179.810000000005,751.5899999999965,2931.4000000000015,2282.332000000001,49922.456000000006,36228.46400000001,36228.46400000001,True,40372.73,38697.495,39535.1125,42493.915,43880.72,True,False,1,1.0,1,0,hold
884,2022-02-08,43829.99,45600.0,42641.0,44021.57,468015.421,-8.23901242300859,191.58000000000175,2739.526409245483,0.0,0,2959.0,1770.010000000002,1188.989999999998,2959.0,2635.992000000001,52028.476,36228.46400000001,36228.46400000001,True,40902.15,39226.915,40064.5325,42493.915,42534.32,True,False,1,1.0,1,0,hold
885,2022-02-09,44021.58,44826.0,43089.08,44358.08,300270.062,-1.3905497771173796,336.5,2739.8561087422922,0.0,0,1736.9199999999983,804.4300000000003,932.489999999998,1736.9199999999983,2037.2240000000006,50069.212,37845.868,37845.868,True,40902.15,39226.915,40064.5325,42493.915,43042.4,True,False,1,1.0,1,0,hold
886,2022-02-10,44358.09,45847.5,43136.96,43471.29,563922.075,0.3770072169598595,886.7999999999956,2760.3691096975385,0.0,0,2710.540000000001,1489.4199999999983,1221.1200000000026,2710.540000000001,2378.9320000000007,51629.026,37845.868,37845.868,True,41025.9,39350.665,40188.2825,42493.915,43070.51,True,False,1,1.0,1,0,hold
887,2022-02-11,43471.3,43900.0,41914.23,42366.0,414646.193,0.4087306613589031,1105.300000000003,2795.8389074616052,0.0,0,1985.7699999999968,428.7099999999991,1557.0599999999977,1985.7699999999968,2464.7259999999997,50301.293000000005,37845.868,37845.868,True,41025.9,39350.665,40188.2825,42493.915,43060.66,True,False,1,1.0,1,0,hold
888,2022-02-12,42365.99,42980.0,41540.0,42199.87,256269.325,3.9722489766435176,166.11999999999534,2795.3086059189286,0.0,0,1440.0,614.0,826.0,1440.0,2166.445999999999,48759.337999999996,37845.868,37845.868,True,41429.25,39350.665,40389.957500000004,42493.915,42176.34,True,False,1,1.0,1,0,hold
889,2022-02-13,42199.88,42755.97,41850.0,42041.13,192068.012,1.2039685039369914,158.75,2795.9740211552635,0.0,0,905.9700000000012,556.0999999999985,349.8700000000026,905.9700000000012,1755.8399999999995,47570.505,37845.868,37845.868,True,43383.75,39350.665,41367.207500000004,42493.915,42337.58,True,False,1,1.0,1,-1,square_off
890,2022-02-14,42041.12,42888.0,41526.0,42525.14,303990.933,-0.7496797652989607,484.0199999999968,2797.478878499685,0.0,0,1362.0,846.8700000000026,515.1299999999974,1362.0,1680.8559999999998,47249.568,37845.868,37845.868,True,43473.75,39350.665,41412.207500000004,42493.915,41657.89,True,False,1,1.0,1,1,long
891,2022-02-15,42525.14,44777.0,42406.23,44529.6,276735.421,-0.1234247627790036,2004.4599999999991,2954.20043113847,0.0,0,2370.769999999997,2251.8600000000006,118.90999999999622,2370.769999999997,1612.901999999999,48430.321,38752.90900000001,38752.90900000001,True,43686.75,39350.665,41518.707500000004,42493.915,40661.69,True,False,1,1.0,1,0,hold
892,2022-02-16,44529.7,44536.8,43277.8,43860.7,255790.287,0.8713004484304846,669.0,2955.6965378498535,0.0,0,1259.0,7.200000000004366,1251.7999999999956,1259.0,1467.5479999999995,48309.944,39504.656,39504.656,True,43686.75,39350.665,41518.707500000004,42493.915,36425.98,True,False,1,1.0,1,0,hold
893,2022-02-17,43860.8,44150.0,40020.1,40491.7,433958.984,0.13997803567718314,3369.100000000006,3328.022917716812,-4.15476049025505e-05,1,4129.9000000000015,289.3000000000029,3840.5999999999985,4129.9000000000015,2005.5279999999998,48101.634000000005,39504.656,39504.656,True,42933.8,39350.665,41142.2325,41783.695,35043.73,False,False,0,1.0,1,-1,square_off
894,2022-02-18,40491.8,40944.1,39422.0,39966.8,377679.782,1.0377142857142914,525.0,3327.8068312090927,0.0,0,1522.0999999999985,452.40000000000146,1069.699999999997,1522.0999999999985,2128.7539999999995,46569.312000000005,39504.656,39504.656,True,42634.75,39350.665,40992.707500000004,40714.415,36230.01,False,False,0,0.0,0,0,hold
895,2022-02-19,39966.8,40438.7,39610.3,40052.6,185624.675,-4.500000000000212,85.79999999999563,2443.606138186139,0.0,0,828.3999999999942,471.8999999999942,356.5,828.3999999999942,2022.0339999999983,46090.602,39504.656,39504.656,True,42099.5,40659.515,41379.5075,40714.415,36648.31,False,False,0,0.0,0,0,hold
896,2022-02-20,40052.6,40100.1,37905.0,38368.1,329740.444,0.2749183734045702,1684.5,2552.636344205805,0.0,0,2195.0999999999985,47.5,2147.5999999999985,2195.0999999999985,1986.8999999999985,44963.25,33041.850000000006,44963.25,False,41341.0,40659.515,41000.2575,40714.415,36934.26,False,True,-1,-1.0,-1,0,hold
897,2022-02-21,38367.9,39510.0,36762.0,36986.4,646391.815,0.1624321389793713,1381.5,2591.9187160917463,0.0,0,2748.0,1141.9000000000015,1606.0999999999985,2748.0,2284.6999999999985,44963.25,31281.900000000005,44963.25,False,40769.5,40659.515,40714.5075,40426.915,36787.43,False,True,-1,-1.0,-1,0,hold
898,2022-02-22,36986.4,38450.0,36310.1,38212.0,465313.497,-0.19419060052219345,1225.5999999999985,2562.241741308173,0.0,0,2139.9000000000015,1463.5999999999985,676.3000000000029,2139.9000000000015,1886.6999999999985,43040.149999999994,31719.950000000008,43040.149999999994,False,40543.55,40998.259999999995,40770.905,40426.915,37131.0,False,True,-1,-1.0,-1,0,hold
899,2022-02-23,38212.1,39250.0,36963.2,37227.8,408056.255,0.268820481560507,984.2999999999956,2570.02706195639,0.0,0,2286.800000000003,1038.0,1248.800000000003,2286.800000000003,2039.6399999999994,43040.149999999994,31987.68,43040.149999999994,False,40543.55,41025.9,40784.725000000006,40214.525,37696.21,False,True,-1,-1.0,-1,0,hold
900,2022-02-24,37227.9,40376.1,34303.7,38315.1,919820.907,-1.8956953642384158,1087.199999999997,2584.4208332629823,0.0,0,6072.4000000000015,3148.2999999999956,2924.100000000006,6072.4000000000015,3088.440000000001,43040.149999999994,28074.57999999999,43040.149999999994,False,39420.25,40075.6,39747.925,40189.095,38150.01,False,True,-1,-1.0,-1,0,hold
901,2022-02-25,38316.2,39750.0,37999.2,39205.4,416316.366,-0.6124606387764236,889.2000000000044,2584.5203575409323,0.0,0,1750.800000000003,1434.9000000000015,315.90000000000146,1750.800000000003,2999.5800000000017,43040.149999999994,29875.859999999993,43040.149999999994,False,39226.85,40075.6,39651.225,39964.56,37870.01,False,True,-1,-1.0,-1,0,hold
902,2022-02-26,39205.4,40441.1,38561.7,39099.3,251892.201,5.0669180018851385,106.09999999999854,2579.4941100860606,0.0,0,1879.4000000000015,1235.699999999997,643.7000000000044,1879.4000000000015,2825.860000000002,43040.149999999994,31023.81999999999,43040.149999999994,False,37623.899999999994,40075.6,38849.75,39350.665,38439.04,False,True,-1,-1.0,-1,0,hold
903,2022-02-27,39099.3,39868.6,36934.6,37672.0,423197.247,0.516639809430393,1427.300000000003,2620.1805176743537,0.0,0,2934.0,769.2999999999956,2164.7000000000044,2934.0,2984.6800000000017,43040.149999999994,29447.559999999994,43040.149999999994,False,37372.399999999994,40075.6,38724.0,39350.665,38680.51,False,True,-1,-1.0,-1,0,hold
904,2022-02-28,37672.1,44341.0,37414.4,43155.0,615391.161,-0.21630888763245723,5482.9000000000015,3930.7632624521466,3.9451547106906415e-05,-1,6926.5999999999985,6669.0,257.59999999999854,6926.5999999999985,3912.640000000001,52615.619999999995,29139.779999999995,29139.779999999995,True,39322.35,40075.6,39698.975,39350.665,36892.03,True,False,1,-1.0,-1,0,hold
905,2022-03-01,43155.0,44935.0,42765.4,44394.1,448483.646,-0.4365265111774692,1239.0999999999985,3939.5303101358795,0.0,0,2169.5999999999985,1780.0,389.59999999999854,2169.5999999999985,3132.0800000000004,53246.44,34453.95999999999,34453.95999999999,True,39619.35,40075.6,39847.475,39350.665,37289.86,True,False,1,1.0,1,1,long
906,2022-03-02,44393.6,45350.0,43321.0,43885.7,407603.721,1.1118330379995973,507.90000000000146,3863.7449851531574,0.0,0,2029.0,955.9000000000015,1073.0999999999985,2029.0,3187.72,53898.66,34772.34,34772.34,True,39826.85,40075.6,39951.225,39350.665,41550.0,True,False,1,1.0,1,0,hold
907,2022-03-03,43885.8,44080.0,41831.0,42449.5,365565.832,0.43062034393928755,1436.300000000003,3889.7315382869742,0.0,0,2249.0,194.3000000000029,2054.699999999997,2249.0,3261.6399999999994,52740.42,34772.34,34772.34,True,39826.85,40075.6,39951.225,39350.665,41374.69,True,False,1,1.0,1,0,hold
908,2022-03-04,42449.6,42525.3,38521.0,39127.7,469138.374,0.18263644299948728,3321.9000000000015,3878.055365795234,0.0,0,4004.300000000003,75.80000000000291,3928.5,4004.300000000003,3475.7,50950.25,34772.34,34772.34,True,39826.85,40075.6,39951.225,39350.665,42361.35,False,False,0,0.0,0,-1,square_off
909,2022-03-05,39127.7,39580.0,38547.6,39375.1,198747.893,-0.828213419563461,247.40000000000146,3886.3890539421272,0.0,0,1032.4000000000015,452.3000000000029,580.0999999999985,1032.4000000000015,2296.8600000000006,45954.380000000005,34772.34,34772.34,True,41142.3,40075.6,40608.95,39350.665,43829.99,False,False,0,0.0,0,0,hold
910,2022-03-06,39375.0,39690.0,38056.0,38401.1,311705.26,0.3543484957387802,973.9000000000015,3869.23845512575,0.0,0,1634.0,314.90000000000146,1319.0999999999985,1634.0,2189.7400000000007,45442.22,34772.34,34772.34,True,41142.3,40075.6,40608.95,39350.665,44021.57,False,False,0,0.0,0,0,hold
911,2022-03-07,38401.1,39550.0,37134.0,37963.8,490254.516,1.8975531671621568,437.29999999999563,3829.4092419539465,0.0,0,2416.0,1148.9000000000015,1267.0999999999985,2416.0,2267.140000000001,45143.42,34772.34,34772.34,True,41142.3,40075.6,40608.95,39350.665,44358.08,False,False,0,0.0,0,0,hold
912,2022-03-08,37963.7,39340.5,37853.0,38709.9,421462.367,-0.845081747520765,746.2000000000044,3804.9116541970006,0.0,0,1487.5,1376.699999999997,110.80000000000291,1487.5,2114.840000000001,44941.270000000004,34772.34,34772.34,True,41242.0,39826.85,40534.425,39350.665,43471.29,False,False,0,0.0,0,0,hold
913,2022-03-09,38709.9,42647.5,38638.7,41937.5,462059.811,-0.219977692403024,3227.5999999999985,4087.8467921319607,0.0,0,4008.800000000003,3937.5999999999985,71.20000000000437,4008.800000000003,2115.7400000000007,46990.32,34772.34,34772.34,True,41242.0,39826.85,40534.425,39350.665,42366.0,True,False,1,1.0,1,1,long
914,2022-03-10,41939.5,42034.3,38512.0,39407.2,520645.186,0.3535126169885069,2532.300000000003,4222.710340248614,0.0,0,3522.300000000003,96.80000000000291,3425.5,3522.300000000003,2613.720000000001,48114.310000000005,34772.34,34772.34,True,41242.0,39826.85,40534.425,39350.665,42199.87,False,False,0,0.0,0,-1,square_off
915,2022-03-11,39407.1,40242.0,38200.1,38713.0,467078.892,0.7389425154876855,694.0999999999985,4219.574970131185,0.0,0,2041.9000000000015,834.8000000000029,1207.0999999999985,2041.9000000000015,2695.3000000000015,47306.95000000001,34772.34,34772.34,True,40607.0,39826.85,40216.925,39350.665,42041.13,False,False,0,0.0,0,0,hold
